Sale_Date,Company,Brand,Model,Production_Year,Country,Fuel_Type,Engine_Volume,Transmission,Drive_Type,Region,Area,Dealer_Center,Segment_2013,Class_2013,Quantity,Price_USD,Total_Price_USD
2019-05-31,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Тараз,Жамбылская Область,БИПЭК АВТО Тараз,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-05-31,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Кызылорда,Кызылординская Область,БИПЭК АВТО Кызылорда,Коммерческие автомобили,Развозные автомобили,2.0,11200.0,22400.0
2019-05-31,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Атырау,Атырауская Область,БИПЭК АВТО Атырау,Коммерческие автомобили,Развозные автомобили,5.0,11200.0,56000.0
2019-05-31,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Нур-султан,Г.нур-султан,БИПЭК АВТО Астана,Коммерческие автомобили,Развозные автомобили,2.0,11200.0,22400.0
2019-05-31,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Актобе,Актюбинская Область,БИПЭК АВТО Актобе,Коммерческие автомобили,Развозные автомобили,4.0,11200.0,44800.0
2019-05-31,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Актау,Мангистауская Область,БИПЭК АВТО Актау,Коммерческие автомобили,Развозные автомобили,3.0,11200.0,33600.0
2019-05-31,Вираж,UAZ,3909,2018,RUS,F,2.7,Механика,4WD,Кызылорда,Кызылординская Область,Вираж Кызылорда,Коммерческие автомобили,Развозные автомобили,1.0,13973.17415,13973.17415
2019-05-31,Вираж,UAZ,3909,2019,RUS,F,2.7,Механика,4WD,Атырау,Атырауская Область,Вираж Атырау,Коммерческие автомобили,Развозные автомобили,1.0,13894.22967,13894.22967
2019-05-31,Вираж,UAZ,3909,2019,RUS,F,2.7,Механика,4WD,Уральск,Западно-казахстанская Область,Вираж Уральск,Коммерческие автомобили,Развозные автомобили,1.0,13894.22967,13894.22967
2019-05-31,Вираж,UAZ,3909,2018,RUS,F,2.7,Механика,4WD,Актобе,Актюбинская Область,Вираж Актобе,Коммерческие автомобили,Развозные автомобили,1.0,13973.17415,13973.17415
2019-05-31,Вираж,UAZ,3909,2018,RUS,F,2.7,Механика,4WD,Караганда,Карагандинская Область,Вираж Караганда,Коммерческие автомобили,Развозные автомобили,1.0,13841.60001,13841.60001
2019-05-31,Вираж,UAZ,3909,2018,RUS,F,2.7,Механика,4WD,Усть-каменогорск,Восточно-казахстанская Область,Вираж Усть-Каменогорск,Коммерческие автомобили,Развозные автомобили,1.0,13894.22967,13894.22967
2019-05-31,Вираж,UAZ,3909,2018,RUS,F,2.7,Механика,4WD,Талдыкорган,Алматинская Область,Вираж Талдыкорган,Коммерческие автомобили,Развозные автомобили,1.0,13973.17415,13973.17415
2019-06-30,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Тараз,Жамбылская Область,БИПЭК АВТО Тараз,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-06-30,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Павлодар,Павлодарская Область,БИПЭК АВТО Павлодар,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-06-30,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Костанай,Костанайская Область,БИПЭК АВТО Костанай,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-06-30,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Караганда,Карагандинская Область,БИПЭК АВТО Караганда,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-06-30,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Алматы,Г.алматы,БИПЭК АВТО Алматы,Коммерческие автомобили,Развозные автомобили,3.0,11200.0,33600.0
2019-06-30,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Шымкент,Южно-казахстанская Область,БИПЭК АВТО Шымкент,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-06-30,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Усть-каменогорск,Восточно-казахстанская Область,БИПЭК АВТО Усть-Каменогорск,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-06-30,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Уральск,Западно-казахстанская Область,БИПЭК АВТО Уральск,Коммерческие автомобили,Развозные автомобили,5.0,11200.0,56000.0
2019-06-30,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Тараз,Жамбылская Область,БИПЭК АВТО Тараз,Коммерческие автомобили,Развозные автомобили,2.0,11200.0,22400.0
2019-06-30,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Талдыкорган,Алматинская Область,БИПЭК АВТО Талдыкорган,Коммерческие автомобили,Развозные автомобили,4.0,11200.0,44800.0
2019-06-30,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Семей,Восточно-казахстанская Область,БИПЭК АВТО Семей,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-06-30,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Павлодар,Павлодарская Область,БИПЭК АВТО Павлодар,Коммерческие автомобили,Развозные автомобили,3.0,11200.0,33600.0
2019-06-30,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Кызылорда,Кызылординская Область,БИПЭК АВТО Кызылорда,Коммерческие автомобили,Развозные автомобили,6.0,11200.0,67200.0
2019-06-30,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Костанай,Костанайская Область,БИПЭК АВТО Костанай,Коммерческие автомобили,Развозные автомобили,2.0,11200.0,22400.0
2019-06-30,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Кокшетау,Акмолинская Область,БИПЭК АВТО Кокшетау,Коммерческие автомобили,Развозные автомобили,2.0,11200.0,22400.0
2019-06-30,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Караганда,Карагандинская Область,БИПЭК АВТО Караганда,Коммерческие автомобили,Развозные автомобили,2.0,11200.0,22400.0
2019-06-30,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Атырау,Атырауская Область,БИПЭК АВТО Атырау,Коммерческие автомобили,Развозные автомобили,2.0,11200.0,22400.0
2019-06-30,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Нур-султан,Г.нур-султан,БИПЭК АВТО Астана,Коммерческие автомобили,Развозные автомобили,4.0,11200.0,44800.0
2019-06-30,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Алматы,Г.алматы,БИПЭК АВТО Алматы,Коммерческие автомобили,Развозные автомобили,7.0,11200.0,78400.0
2019-06-30,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Актобе,Актюбинская Область,БИПЭК АВТО Актобе,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-06-30,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Актау,Мангистауская Область,БИПЭК АВТО Актау,Коммерческие автомобили,Развозные автомобили,4.0,11200.0,44800.0
2019-06-30,Вираж,UAZ,3909,2019,RUS,F,2.7,Механика,4WD,Костанай,Костанайская Область,Вираж Костанай,Коммерческие автомобили,Развозные автомобили,1.0,13821.35032,13821.35032
2019-06-30,Вираж,UAZ,3909,2018,RUS,F,2.7,Механика,4WD,Кызылорда,Кызылординская Область,Вираж Кызылорда,Коммерческие автомобили,Развозные автомобили,1.0,13899.88072,13899.88072
2019-06-30,Вираж,UAZ,3909,2018,RUS,F,2.7,Механика,4WD,Алматы,Г.алматы,Вираж Алматы,Коммерческие автомобили,Развозные автомобили,1.0,13768.99672,13768.99672
2019-06-30,Вираж,UAZ,3909,2019,RUS,F,2.7,Механика,4WD,Актау,Мангистауская Область,Вираж Актау,Коммерческие автомобили,Развозные автомобили,1.0,13821.35032,13821.35032
2019-06-30,Вираж,UAZ,3909,2019,RUS,F,2.7,Механика,4WD,Атырау,Атырауская Область,Вираж Атырау,Коммерческие автомобили,Развозные автомобили,1.0,13821.35032,13821.35032
2019-06-30,Вираж,UAZ,3909,2018,RUS,F,2.7,Механика,4WD,Уральск,Западно-казахстанская Область,Вираж Уральск,Коммерческие автомобили,Развозные автомобили,1.0,13899.88072,13899.88072
2019-06-30,Вираж,UAZ,3909,2019,RUS,F,2.7,Механика,4WD,Уральск,Западно-казахстанская Область,Вираж Уральск,Коммерческие автомобили,Развозные автомобили,1.0,13821.35032,13821.35032
2019-07-31,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Усть-каменогорск,Восточно-казахстанская Область,БИПЭК АВТО Усть-Каменогорск,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-07-31,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Петропавловск,Северо-казахстанская Область,БИПЭК АВТО Петропавловск,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-07-31,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Кызылорда,Кызылординская Область,БИПЭК АВТО Кызылорда,Коммерческие автомобили,Развозные автомобили,2.0,11200.0,22400.0
2019-07-31,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Костанай,Костанайская Область,БИПЭК АВТО Костанай,Коммерческие автомобили,Развозные автомобили,2.0,11200.0,22400.0
2019-07-31,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Кокшетау,Акмолинская Область,БИПЭК АВТО Кокшетау,Коммерческие автомобили,Развозные автомобили,2.0,11200.0,22400.0
2019-07-31,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Караганда,Карагандинская Область,БИПЭК АВТО Караганда,Коммерческие автомобили,Развозные автомобили,5.0,11200.0,56000.0
2019-07-31,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Атырау,Атырауская Область,БИПЭК АВТО Атырау,Коммерческие автомобили,Развозные автомобили,2.0,11200.0,22400.0
2019-07-31,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Нур-султан,Г.нур-султан,БИПЭК АВТО Астана,Коммерческие автомобили,Развозные автомобили,2.0,11200.0,22400.0
2019-07-31,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Алматы,Г.алматы,БИПЭК АВТО Алматы,Коммерческие автомобили,Развозные автомобили,6.0,11200.0,67200.0
2019-07-31,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Актобе,Актюбинская Область,БИПЭК АВТО Актобе,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-07-31,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Шымкент,Южно-казахстанская Область,БИПЭК АВТО Шымкент,Коммерческие автомобили,Развозные автомобили,2.0,11200.0,22400.0
2019-07-31,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Усть-каменогорск,Восточно-казахстанская Область,БИПЭК АВТО Усть-Каменогорск,Коммерческие автомобили,Развозные автомобили,2.0,11200.0,22400.0
2019-07-31,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Уральск,Западно-казахстанская Область,БИПЭК АВТО Уральск,Коммерческие автомобили,Развозные автомобили,3.0,11200.0,33600.0
2019-07-31,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Кызылорда,Кызылординская Область,БИПЭК АВТО Кызылорда,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-07-31,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Атырау,Атырауская Область,БИПЭК АВТО Атырау,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-07-31,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Актобе,Актюбинская Область,БИПЭК АВТО Актобе,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-07-31,Вираж,UAZ,3909,2018,RUS,F,2.7,Механика,4WD,Караганда,Карагандинская Область,Вираж Караганда,Коммерческие автомобили,Развозные автомобили,1.0,13705.65373,13705.65373
2019-07-31,Вираж,UAZ,3909,2019,RUS,F,2.7,Механика,4WD,Алматы,Г.алматы,Вираж Алматы,Коммерческие автомобили,Развозные автомобили,1.0,13757.76648,13757.76648
2019-07-31,Вираж,UAZ,3909,2019,RUS,F,2.7,Механика,4WD,Костанай,Костанайская Область,Вираж Костанай,Коммерческие автомобили,Развозные автомобили,1.0,13757.76648,13757.76648
2019-08-31,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Экибастуз,Павлодарская Область,БИПЭК АВТО Экибастуз,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-08-31,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Усть-каменогорск,Восточно-казахстанская Область,БИПЭК АВТО Усть-Каменогорск,Коммерческие автомобили,Развозные автомобили,3.0,11200.0,33600.0
2019-08-31,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Петропавловск,Северо-казахстанская Область,БИПЭК АВТО Петропавловск,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-08-31,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Павлодар,Павлодарская Область,БИПЭК АВТО Павлодар,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-08-31,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Кызылорда,Кызылординская Область,БИПЭК АВТО Кызылорда,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-08-31,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Атырау,Атырауская Область,БИПЭК АВТО Атырау,Коммерческие автомобили,Развозные автомобили,2.0,11200.0,22400.0
2019-08-31,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Шымкент,Южно-казахстанская Область,БИПЭК АВТО Шымкент,Коммерческие автомобили,Развозные автомобили,2.0,11200.0,22400.0
2019-08-31,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Кокшетау,Акмолинская Область,БИПЭК АВТО Кокшетау,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-08-31,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Алматы,Г.алматы,БИПЭК АВТО Алматы,Коммерческие автомобили,Развозные автомобили,,11200.0,0.0
2019-08-31,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Актау,Мангистауская Область,БИПЭК АВТО Актау,Коммерческие автомобили,Развозные автомобили,4.0,11200.0,44800.0
2019-08-31,Вираж,UAZ,3909,2019,RUS,F,2.7,Механика,4WD,Актау,Мангистауская Область,Вираж Актау,Коммерческие автомобили,Развозные автомобили,1.0,13653.92701,13653.92701
2019-08-31,Вираж,UAZ,3909,2019,RUS,F,2.7,Механика,4WD,Семей,Восточно-казахстанская Область,Вираж Семей,Коммерческие автомобили,Развозные автомобили,1.0,13653.92701,13653.92701
2019-08-31,Вираж,UAZ,3909,2019,RUS,F,2.7,Механика,4WD,Шымкент,Южно-казахстанская Область,Вираж Шымкент,Коммерческие автомобили,Развозные автомобили,1.0,13653.92701,13653.92701
2019-09-30,Вираж,UAZ,3909,2019,RUS,F,2.7,Механика,4WD,Усть-каменогорск,Восточно-казахстанская Область,Вираж Усть-Каменогорск,Коммерческие автомобили,Развозные автомобили,1.0,13641.19019,13641.19019
2019-09-30,Вираж,UAZ,3909,2019,RUS,F,2.7,Механика,4WD,Семей,Восточно-казахстанская Область,Вираж Семей,Коммерческие автомобили,Развозные автомобили,1.0,13641.19019,13641.19019
2019-09-30,Вираж,UAZ,3909,2019,RUS,F,2.7,Механика,4WD,Актау,Мангистауская Область,Вираж Актау,Коммерческие автомобили,Развозные автомобили,1.0,13641.19019,13641.19019
2019-09-30,Вираж,UAZ,3909,2019,RUS,F,2.7,Механика,4WD,Кызылорда,Кызылординская Область,Вираж Кызылорда,Коммерческие автомобили,Развозные автомобили,1.0,13641.19019,13641.19019
2019-09-30,Вираж,UAZ,3909,2019,RUS,F,2.7,Механика,4WD,Нур-султан,Г.нур-султан,Вираж Астана,Коммерческие автомобили,Развозные автомобили,1.0,13641.19019,13641.19019
2019-09-30,Вираж,UAZ,3909,2019,RUS,F,2.7,Механика,4WD,Алматы,Г.алматы,Вираж Алматы,Коммерческие автомобили,Развозные автомобили,1.0,13641.19019,13641.19019
2019-09-30,Вираж,UAZ,3909,2019,RUS,F,2.7,Механика,4WD,Костанай,Костанайская Область,Вираж Костанай,Коммерческие автомобили,Развозные автомобили,1.0,13641.19019,13641.19019
2019-09-30,Вираж,UAZ,3909,2019,RUS,F,2.7,Механика,4WD,Петропавловск,Северо-казахстанская Область,Вираж Петропавловск,Коммерческие автомобили,Развозные автомобили,1.0,13641.19019,13641.19019
2019-09-30,Вираж,UAZ,3909,2019,RUS,F,2.7,Механика,4WD,Атырау,Атырауская Область,Вираж Атырау,Коммерческие автомобили,Развозные автомобили,1.0,13641.19019,13641.19019
2019-09-30,Вираж,UAZ,3909,2019,RUS,F,2.7,Механика,4WD,Уральск,Западно-казахстанская Область,Вираж Уральск,Коммерческие автомобили,Развозные автомобили,1.0,13641.19019,13641.19019
2019-09-30,Вираж,UAZ,3909,2019,RUS,F,2.7,Механика,4WD,Караганда,Карагандинская Область,Вираж Караганда,Коммерческие автомобили,Развозные автомобили,1.0,13641.19019,13641.19019
2019-09-30,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Актау,Мангистауская Область,БИПЭК АВТО Актау,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-09-30,БИПЭК АВТО,UAZ,3909,2018,KAZ,F,2.7,Механика,4WD,Шымкент,Южно-казахстанская Область,БИПЭК АВТО Шымкент,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-09-30,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Актобе,Актюбинская Область,БИПЭК АВТО Актобе,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-09-30,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Алматы,Г.алматы,БИПЭК АВТО Алматы,Коммерческие автомобили,Развозные автомобили,3.0,11200.0,33600.0
2019-09-30,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Нур-султан,Г.нур-султан,БИПЭК АВТО Астана,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-09-30,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Атырау,Атырауская Область,БИПЭК АВТО Атырау,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-09-30,БИПЭК АВТО,UAZ,3909,2019,KAZ,F,2.7,Механика,4WD,Петропавловск,Северо-казахстанская Область,БИПЭК АВТО Петропавловск,Коммерческие автомобили,Развозные автомобили,1.0,11200.0,11200.0
2019-01-31,Вираж,UAZ,3962,2018,RUS,F,2.7,Механика,4WD,Нур-султан,Г.нур-султан,Вираж Астана,Коммерческие автомобили,Развозные автомобили,1.0,15592.8169,15592.8169
2019-02-28,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Павлодар,Павлодарская Область,БИПЭК АВТО Павлодар,Коммерческие автомобили,Развозные автомобили,1.0,14400.0,14400.0
2019-02-28,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Атырау,Атырауская Область,БИПЭК АВТО Атырау,Коммерческие автомобили,Развозные автомобили,1.0,14400.0,14400.0
2019-02-28,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Нур-султан,Г.нур-султан,БИПЭК АВТО Астана,Коммерческие автомобили,Развозные автомобили,1.0,14400.0,14400.0
2019-02-28,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Актау,Мангистауская Область,БИПЭК АВТО Актау,Коммерческие автомобили,Развозные автомобили,1.0,14400.0,14400.0
2019-03-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Павлодар,Павлодарская Область,БИПЭК АВТО Павлодар,Коммерческие автомобили,Развозные автомобили,1.0,14400.0,14400.0
2019-03-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Актобе,Актюбинская Область,БИПЭК АВТО Актобе,Коммерческие автомобили,Развозные автомобили,2.0,14400.0,28800.0
2019-03-31,БИПЭК АВТО,UAZ,3962,2017,RUS,F,2.7,Механика,4WD,Костанай,Костанайская Область,БИПЭК АВТО Костанай,Коммерческие автомобили,Развозные автомобили,1.0,14400.0,14400.0
2019-04-30,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Уральск,Западно-казахстанская Область,БИПЭК АВТО Уральск,Коммерческие автомобили,Развозные автомобили,2.0,14400.0,28800.0
2019-04-30,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Петропавловск,Северо-казахстанская Область,БИПЭК АВТО Петропавловск,Коммерческие автомобили,Развозные автомобили,2.0,14400.0,28800.0
2019-04-30,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Кызылорда,Кызылординская Область,БИПЭК АВТО Кызылорда,Коммерческие автомобили,Развозные автомобили,1.0,14400.0,14400.0
2019-04-30,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Караганда,Карагандинская Область,БИПЭК АВТО Караганда,Коммерческие автомобили,Развозные автомобили,1.0,14400.0,14400.0
2019-04-30,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Актобе,Актюбинская Область,БИПЭК АВТО Актобе,Коммерческие автомобили,Развозные автомобили,4.0,14400.0,57600.0
2019-05-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Уральск,Западно-казахстанская Область,БИПЭК АВТО Уральск,Коммерческие автомобили,Развозные автомобили,6.0,14400.0,86400.0
2019-05-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Павлодар,Павлодарская Область,БИПЭК АВТО Павлодар,Коммерческие автомобили,Развозные автомобили,1.0,14400.0,14400.0
2019-05-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Костанай,Костанайская Область,БИПЭК АВТО Костанай,Коммерческие автомобили,Развозные автомобили,1.0,14400.0,14400.0
2019-05-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Кокшетау,Акмолинская Область,БИПЭК АВТО Кокшетау,Коммерческие автомобили,Развозные автомобили,10.0,14400.0,144000.0
2019-05-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Караганда,Карагандинская Область,БИПЭК АВТО Караганда,Коммерческие автомобили,Развозные автомобили,1.0,14400.0,14400.0
2019-05-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Алматы,Г.алматы,БИПЭК АВТО Алматы,Коммерческие автомобили,Развозные автомобили,1.0,14400.0,14400.0
2019-05-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Актобе,Актюбинская Область,БИПЭК АВТО Актобе,Коммерческие автомобили,Развозные автомобили,1.0,14400.0,14400.0
2019-06-30,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Уральск,Западно-казахстанская Область,БИПЭК АВТО Уральск,Коммерческие автомобили,Развозные автомобили,10.0,14400.0,144000.0
2019-06-30,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Петропавловск,Северо-казахстанская Область,БИПЭК АВТО Петропавловск,Коммерческие автомобили,Развозные автомобили,2.0,14400.0,28800.0
2019-06-30,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Кызылорда,Кызылординская Область,БИПЭК АВТО Кызылорда,Коммерческие автомобили,Развозные автомобили,1.0,14400.0,14400.0
2019-06-30,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Костанай,Костанайская Область,БИПЭК АВТО Костанай,Коммерческие автомобили,Развозные автомобили,2.0,14400.0,28800.0
2019-06-30,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Караганда,Карагандинская Область,БИПЭК АВТО Караганда,Коммерческие автомобили,Развозные автомобили,1.0,14400.0,14400.0
2019-06-30,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Актобе,Актюбинская Область,БИПЭК АВТО Актобе,Коммерческие автомобили,Развозные автомобили,1.0,14400.0,14400.0
2019-07-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Уральск,Западно-казахстанская Область,БИПЭК АВТО Уральск,Коммерческие автомобили,Развозные автомобили,5.0,14400.0,72000.0
2019-07-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Тараз,Жамбылская Область,БИПЭК АВТО Тараз,Коммерческие автомобили,Развозные автомобили,15.0,14400.0,216000.0
2019-07-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Семей,Восточно-казахстанская Область,БИПЭК АВТО Семей,Коммерческие автомобили,Развозные автомобили,1.0,14400.0,14400.0
2019-07-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Петропавловск,Северо-казахстанская Область,БИПЭК АВТО Петропавловск,Коммерческие автомобили,Развозные автомобили,2.0,14400.0,28800.0
2019-07-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Кызылорда,Кызылординская Область,БИПЭК АВТО Кызылорда,Коммерческие автомобили,Развозные автомобили,6.0,14400.0,86400.0
2019-07-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Костанай,Костанайская Область,БИПЭК АВТО Костанай,Коммерческие автомобили,Развозные автомобили,2.0,14400.0,28800.0
2019-07-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Караганда,Карагандинская Область,БИПЭК АВТО Караганда,Коммерческие автомобили,Развозные автомобили,1.0,14400.0,14400.0
2019-07-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Атырау,Атырауская Область,БИПЭК АВТО Атырау,Коммерческие автомобили,Развозные автомобили,2.0,14400.0,28800.0
2019-07-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Алматы,Г.алматы,БИПЭК АВТО Алматы,Коммерческие автомобили,Развозные автомобили,1.0,14400.0,14400.0
