Год;Месяц;Компания;Бренд;Модель;Модификация;Год выпуска;Страна-производитель;Вид топлива;Объём двиг, л,;Коробка передач;Тип привода;Сегмент;Регион;Наименование дилерского центра;Тип клиента;Форма расчета;Количество;Цена, USD;Продажа, USD;Область;Сегментация 2013;Класс 2013;Сегментация Eng;Локализация производства
2019;Март;БИПЭК АВТО;Lada;Granta;;2019;Республика Казахстан;Бензин;1,596;4 АТ;Передний;B класс ;Нур-Султан;БИПЭК АВТО Астана;;;1;7100;7100;г.Нур-Султан;Легковые автомобили;B класс;B;Локальное производство
2019;Март;БИПЭК АВТО;Lada;Granta;;2019;Республика Казахстан;Бензин;1,596;4 АТ;Передний;B класс ;Нур-Султан;БИПЭК АВТО Астана;;;8;7100;56800;г.Нур-Султан;Легковые автомобили;B класс;B;Локальное производство
2019;Март;БИПЭК АВТО;Lada;Granta;;2019;Республика Казахстан;Бензин;1,596;4 АТ;Передний;B класс ;Алматы;БИПЭК АВТО Алматы;;;14;7100;99400;г.Алматы;Легковые автомобили;B класс;B;Локальное производство
2019;Март;БИПЭК АВТО;Lada;Granta;;2019;Республика Казахстан;Бензин;1,596;4 АТ;Передний;B класс ;Актобе;БИПЭК АВТО Актобе;;;6;7100;42600;Актюбинская область;Легковые автомобили;B класс;B;Локальное производство
2019;Март;БИПЭК АВТО;Lada;Granta;;2019;Республика Казахстан;Бензин;1,596;4 АТ;Передний;B класс ;Актау;БИПЭК АВТО Актау;;;16;7100;113600;Мангистауская область;Легковые автомобили;B класс;B;Локальное производство
2019;Март;БИПЭК АВТО;Lada;Granta;;2019;Республика Казахстан;Бензин;1,596;5 МТ;Передний;B класс ;Экибастуз;БИПЭК АВТО Экибастуз;;;6;7100;42600;Павлодарская область;Легковые автомобили;B класс;B;Локальное производство
2019;Март;БИПЭК АВТО;Lada;Granta;;2019;Республика Казахстан;Бензин;1,596;5 МТ;Передний;B класс ;Шымкент;БИПЭК АВТО Шымкент;;;11;7100;78100;Южно-Казахстанская область;Легковые автомобили;B класс;B;Локальное производство
2019;Март;БИПЭК АВТО;Lada;Granta;;2019;Республика Казахстан;Бензин;1,596;5 МТ;Передний;B класс ;Усть-Каменогорск;БИПЭК АВТО Усть-Каменогорск;;;28;7100;198800;Восточно-Казахстанская область;Легковые автомобили;B класс;B;Локальное производство
2019;Март;БИПЭК АВТО;Lada;Granta;;2019;Республика Казахстан;Бензин;1,596;5 МТ;Передний;B класс ;Уральск;БИПЭК АВТО Уральск;;;14;7100;99400;Западно-Казахстанская область;Легковые автомобили;B класс;B;Локальное производство
2019;Март;БИПЭК АВТО;Lada;Granta;;2019;Республика Казахстан;Бензин;1,596;5 МТ;Передний;B класс ;Тараз;БИПЭК АВТО Тараз;;;1;7100;7100;Жамбылская область;Легковые автомобили;B класс;B;Локальное производство
2019;Март;БИПЭК АВТО;Lada;Granta;;2019;Республика Казахстан;Бензин;1,596;5 МТ;Передний;B класс ;Талдыкорган;БИПЭК АВТО Талдыкорган;;;3;7100;21300;Алматинская область;Легковые автомобили;B класс;B;Локальное производство
2019;Март;БИПЭК АВТО;Lada;Granta;;2019;Республика Казахстан;Бензин;1,596;5 МТ;Передний;B класс ;Семей;БИПЭК АВТО Семей;;;12;7100;85200;Восточно-Казахстанская область;Легковые автомобили;B класс;B;Локальное производство
2019;Март;БИПЭК АВТО;Lada;Granta;;2019;Республика Казахстан;Бензин;1,596;5 МТ;Передний;B класс ;Петропавловск;БИПЭК АВТО Петропавловск;;;12;7100;85200;Северо-Казахстанская область;Легковые автомобили;B класс;B;Локальное производство
2019;Март;БИПЭК АВТО;Lada;Granta;;2019;Республика Казахстан;Бензин;1,596;5 МТ;Передний;B класс ;Павлодар;БИПЭК АВТО Павлодар;;;13;7100;92300;Павлодарская область;Легковые автомобили;B класс;B;Локальное производство
2019;Март;БИПЭК АВТО;Lada;Granta;;2019;Республика Казахстан;Бензин;1,596;5 МТ;Передний;B класс ;Кызылорда;БИПЭК АВТО Кызылорда;;;7;7100;49700;Кызылординская область;Легковые автомобили;B класс;B;Локальное производство
2019;Март;БИПЭК АВТО;Lada;Granta;;2019;Республика Казахстан;Бензин;1,596;5 МТ;Передний;B класс ;Костанай;БИПЭК АВТО Костанай;;;19;7100;134900;Костанайская область;Легковые автомобили;B класс;B;Локальное производство
